contrat_id,client_id,produit_id,agence_id,montant_finance,apport_client,taux_interet,duree_mois,mensualite,date_deblocage,date_fin_prevue,statut_contrat,motif_credit,nb_echeances_total,montant_total_du
CTR0007544,CLI001854,PROD004,AG017,82652.7,8265.27,11.07,24,3854.95,2019-10-03,2021-09-22,Soldé,Équipement,24,92518.8
CTR0007545,CLI005303,PROD007,AG005,38296.2,0.0,7.74,24,1727.5,2019-11-05,2021-10-25,En cours,Consommation,24,41460.0
CTR0007546,CLI002779,PROD003,AG017,132105.26,0.0,10.45,6,22693.47,2016-09-12,2017-03-11,En cours,Consommation,6,136160.82
CTR0007547,CLI004024,PROD007,AG018,54767.26,0.0,9.17,24,2506.3,2020-09-03,2022-08-24,En cours,Consommation,24,60151.2
CTR0007548,CLI002215,PROD003,AG017,122911.39,0.0,13.84,60,2849.75,2021-09-26,2026-08-31,En cours,Consommation,60,170985.0
CTR0007549,CLI006914,PROD007,AG008,60961.55,0.0,8.38,30,2259.4,2020-02-29,2022-08-17,Soldé,Consommation,30,67782.0
CTR0007550,CLI000652,PROD007,AG018,75189.89,0.0,8.16,24,3406.12,2016-02-21,2018-02-10,En cours,Consommation,24,81746.88
CTR0007551,CLI004891,PROD007,AG002,40955.64,0.0,9.31,18,2446.68,2015-10-17,2017-04-09,En cours,Consommation,18,44040.24
CTR0007552,CLI002392,PROD001,AG017,298437.23,29843.72,7.21,72,5118.21,2022-04-15,2028-03-14,Restructuré,Automobile,72,368511.12
CTR0007553,CLI008493,PROD004,AG001,84312.25,8431.23,11.97,48,2219.02,2018-12-06,2022-11-15,En cours,Équipement,48,106512.96
CTR0007554,CLI003043,PROD003,AG016,73536.39,0.0,9.93,36,2370.4,2019-10-20,2022-10-04,En retard,Consommation,36,85334.4
CTR0007555,CLI005341,PROD001,AG019,310439.79,31043.98,8.36,60,6348.22,2015-08-22,2020-07-26,En cours,Automobile,60,380893.2
CTR0007556,CLI004142,PROD004,AG011,90197.2,9019.72,10.38,18,5432.78,2019-05-27,2020-11-17,Soldé,Équipement,18,97790.04
CTR0007557,CLI008615,PROD007,AG010,52341.5,0.0,7.53,36,1628.87,2021-06-01,2024-05-16,En cours,Consommation,36,58639.32
CTR0007558,CLI008281,PROD002,AG001,99343.77,19868.75,7.55,12,8621.1,2019-07-27,2020-07-21,En cours,Automobile,12,103453.2
CTR0007559,CLI005497,PROD008,AG016,46262.17,0.0,8.67,36,1464.03,2015-05-23,2018-05-07,En cours,Consommation,36,52705.08
CTR0007560,CLI000087,PROD001,AG011,227109.53,22710.95,6.99,72,3870.9,2019-03-06,2025-02-02,En cours,Automobile,72,278704.8
CTR0007561,CLI003093,PROD007,AG018,45065.66,0.0,8.45,12,3929.57,2022-08-22,2023-08-17,En cours,Consommation,12,47154.84
CTR0007562,CLI008974,PROD002,AG007,83153.43,16630.69,8.27,48,2040.57,2023-02-11,2027-01-21,En cours,Automobile,48,97947.36
CTR0007563,CLI005411,PROD006,AG015,168363.76,0.0,13.45,90,2979.88,2015-01-07,2022-05-30,En cours,Restructuration,90,268189.2
CTR0007564,CLI000651,PROD008,AG004,75123.57,0.0,8.32,36,2365.21,2018-02-22,2021-02-06,En cours,Consommation,36,85147.56
CTR0007565,CLI003350,PROD006,AG007,126689.82,0.0,11.29,30,4866.67,2015-06-19,2017-12-05,Soldé,Restructuration,30,146000.1
CTR0007566,CLI007955,PROD004,AG008,80161.29,8016.13,11.88,48,2106.23,2021-04-16,2025-03-26,En cours,Équipement,48,101099.04
CTR0007567,CLI009659,PROD003,AG021,79100.44,0.0,11.45,60,1737.64,2021-10-18,2026-09-22,En cours,Consommation,60,104258.4
CTR0007568,CLI005333,PROD001,AG002,174409.11,17440.91,5.63,72,2860.1,2019-07-30,2025-06-28,Restructuré,Automobile,72,205927.2
CTR0007569,CLI005719,PROD005,AG018,61412.41,9211.86,12.42,18,3757.05,2020-09-15,2022-03-09,En contentieux,Automobile,18,67626.9
CTR0007570,CLI009631,PROD001,AG012,250243.97,25024.4,6.67,24,11166.67,2017-11-11,2019-11-01,En cours,Automobile,24,268000.08
CTR0007571,CLI004143,PROD001,AG015,315037.93,31503.79,5.6,78,4827.85,2018-07-04,2024-11-29,En contentieux,Automobile,78,376572.3
CTR0007572,CLI006788,PROD005,AG017,19808.98,2971.35,11.25,48,514.38,2018-03-16,2022-02-23,En cours,Automobile,48,24690.24
CTR0007573,CLI003085,PROD006,AG017,249443.3,0.0,10.33,90,3993.84,2018-05-29,2025-10-19,En cours,Restructuration,90,359445.6
CTR0007574,CLI000372,PROD007,AG021,28782.4,0.0,8.27,30,1065.3,2018-07-01,2020-12-17,Soldé,Consommation,30,31959.0
CTR0007575,CLI004042,PROD006,AG001,259362.98,0.0,14.54,48,7157.93,2019-10-21,2023-09-30,En cours,Restructuration,48,343580.64
CTR0007576,CLI008773,PROD008,AG001,38856.11,0.0,8.4,42,1071.01,2022-09-13,2026-02-24,En cours,Consommation,42,44982.42
CTR0007577,CLI004628,PROD004,AG012,25426.08,2542.61,10.12,48,646.34,2021-04-08,2025-03-18,En cours,Équipement,48,31024.32
CTR0007578,CLI002511,PROD006,AG003,153871.33,0.0,12.66,66,3248.29,2018-01-28,2023-07-01,Soldé,Restructuration,66,214387.14
CTR0007579,CLI005836,PROD007,AG016,30286.11,0.0,8.61,30,1125.69,2015-12-27,2018-06-14,En cours,Consommation,30,33770.7
CTR0007580,CLI007730,PROD003,AG002,11192.56,0.0,12.15,48,295.57,2016-04-29,2020-04-08,Soldé,Consommation,48,14187.36
CTR0007581,CLI000044,PROD007,AG004,79221.98,0.0,8.19,18,4692.08,2021-09-27,2023-03-21,En cours,Consommation,18,84457.44
CTR0007582,CLI006262,PROD008,AG001,56065.81,0.0,7.48,60,1122.91,2021-04-02,2026-03-07,En cours,Consommation,60,67374.6
CTR0007583,CLI005225,PROD006,AG019,153198.94,0.0,12.08,78,2844.46,2022-02-16,2028-07-14,En cours,Restructuration,78,221867.88
CTR0007584,CLI006688,PROD002,AG005,47625.55,9525.11,9.62,42,1340.03,2019-11-04,2023-04-17,Soldé,Automobile,42,56281.26
CTR0007585,CLI009421,PROD006,AG012,112238.47,0.0,12.33,72,2213.59,2022-05-06,2028-04-04,En retard,Restructuration,72,159378.48
CTR0007586,CLI000267,PROD006,AG016,199983.78,0.0,10.34,48,5104.82,2015-10-30,2019-10-09,En cours,Restructuration,48,245031.36
CTR0007587,CLI006606,PROD006,AG020,281091.87,0.0,11.99,48,7400.85,2023-03-15,2027-02-22,Restructuré,Restructuration,48,355240.8
CTR0007588,CLI001069,PROD002,AG004,133851.06,26770.21,9.21,42,3740.24,2016-07-04,2019-12-16,En retard,Automobile,42,157090.08
CTR0007589,CLI001879,PROD005,AG002,44044.01,6606.6,8.97,42,1225.76,2018-02-20,2021-08-03,Soldé,Automobile,42,51481.92
CTR0007590,CLI005254,PROD005,AG005,65005.06,9750.76,10.23,42,1847.84,2021-09-13,2025-02-24,En contentieux,Automobile,42,77609.28
CTR0007591,CLI000443,PROD001,AG014,155286.98,15528.7,8.03,72,2724.96,2021-12-08,2027-11-07,En cours,Automobile,72,196197.12
CTR0007592,CLI001122,PROD001,AG008,103449.26,10344.93,6.56,66,1871.38,2021-05-22,2026-10-23,Soldé,Automobile,66,123511.08
CTR0007593,CLI008243,PROD003,AG005,123644.49,0.0,13.76,12,11087.72,2018-06-21,2019-06-16,En cours,Consommation,12,133052.64
CTR0007594,CLI009824,PROD005,AG003,22837.14,3425.57,9.62,24,1049.82,2021-10-24,2023-10-14,En cours,Automobile,24,25195.68
CTR0007595,CLI008161,PROD004,AG010,57973.4,5797.34,11.85,36,1921.4,2020-07-17,2023-07-02,Soldé,Équipement,36,69170.4
CTR0007596,CLI008915,PROD005,AG021,9853.43,1478.01,11.53,12,873.3,2015-07-21,2016-07-15,Soldé,Automobile,12,10479.6
CTR0007597,CLI009704,PROD002,AG011,145321.03,29064.21,7.41,60,2905.72,2015-02-10,2020-01-15,Soldé,Automobile,60,174343.2
CTR0007598,CLI004677,PROD005,AG010,22471.94,3370.79,8.75,30,836.7,2022-05-30,2024-11-15,En cours,Automobile,30,25101.0
CTR0007599,CLI004513,PROD007,AG013,73039.61,0.0,7.64,36,2276.69,2022-03-31,2025-03-15,En contentieux,Consommation,36,81960.84
CTR0007600,CLI000619,PROD005,AG010,25370.16,3805.52,9.34,36,810.78,2017-11-28,2020-11-12,En cours,Automobile,36,29188.08
CTR0007601,CLI004382,PROD002,AG008,163468.71,32693.74,7.21,18,9608.76,2016-10-07,2018-03-31,En cours,Automobile,18,172957.68
CTR0007602,CLI009570,PROD003,AG005,59715.94,0.0,9.3,48,1494.55,2015-04-24,2019-04-03,Soldé,Consommation,48,71738.4
CTR0007603,CLI007361,PROD008,AG004,93052.36,0.0,8.42,42,2565.71,2021-12-30,2025-06-12,En cours,Consommation,42,107759.82
CTR0007604,CLI005648,PROD008,AG014,94021.39,0.0,9.27,36,3001.68,2022-01-09,2024-12-24,En cours,Consommation,36,108060.48
CTR0007605,CLI008410,PROD003,AG010,12480.54,0.0,13.69,24,597.4,2019-01-22,2021-01-11,Soldé,Consommation,24,14337.6
CTR0007606,CLI001053,PROD003,AG017,31371.46,0.0,11.56,48,819.37,2022-07-03,2026-06-12,En cours,Consommation,48,39329.76
CTR0007607,CLI006096,PROD004,AG015,95667.04,9566.7,11.45,24,4478.85,2016-03-06,2018-02-24,En contentieux,Équipement,24,107492.4
CTR0007608,CLI003368,PROD003,AG016,119911.04,0.0,12.7,42,3551.24,2015-04-03,2018-09-14,En cours,Consommation,42,149152.08
CTR0007609,CLI006356,PROD005,AG012,23798.0,3569.7,9.62,12,2088.02,2019-06-02,2020-05-27,Restructuré,Automobile,12,25056.24
CTR0007610,CLI008519,PROD001,AG015,322899.48,32289.95,8.4,72,5724.75,2015-11-29,2021-10-28,En cours,Automobile,72,412182.0
CTR0007611,CLI007128,PROD007,AG009,46751.2,0.0,8.4,36,1473.65,2022-05-11,2025-04-25,En retard,Consommation,36,53051.4
CTR0007612,CLI009786,PROD008,AG006,11995.47,0.0,8.98,48,298.39,2021-10-16,2025-09-25,En cours,Consommation,48,14322.72
CTR0007613,CLI008701,PROD005,AG016,39736.76,5960.51,10.85,48,1024.13,2021-10-09,2025-09-18,En contentieux,Automobile,48,49158.24
CTR0007614,CLI002571,PROD003,AG003,133449.64,0.0,9.65,54,3056.35,2019-10-18,2024-03-25,Soldé,Consommation,54,165042.9
CTR0007615,CLI008695,PROD005,AG019,22134.34,3320.15,9.45,12,1940.3,2016-11-08,2017-11-03,En cours,Automobile,12,23283.6
CTR0007616,CLI001609,PROD002,AG021,111451.37,22290.27,10.75,42,3195.77,2018-05-29,2021-11-09,En cours,Automobile,42,134222.34
CTR0007617,CLI009612,PROD004,AG001,81626.31,8162.63,10.73,42,2339.79,2020-05-08,2023-10-20,En cours,Équipement,42,98271.18
CTR0007618,CLI008626,PROD008,AG008,82650.03,0.0,8.36,42,2276.57,2018-07-21,2022-01-01,Soldé,Consommation,42,95615.94
CTR0007619,CLI004659,PROD002,AG002,159631.19,31926.24,7.71,60,3214.64,2018-12-12,2023-11-16,En cours,Automobile,60,192878.4
CTR0007620,CLI001297,PROD001,AG017,53447.4,5344.74,7.36,78,864.21,2015-06-18,2021-11-13,En cours,Automobile,78,67408.38
CTR0007621,CLI004929,PROD001,AG005,483917.97,48391.8,5.76,18,28126.89,2022-09-20,2024-03-13,En cours,Automobile,18,506284.02
CTR0007622,CLI007734,PROD002,AG020,146964.12,29392.82,7.57,42,3994.1,2020-12-13,2024-05-26,En contentieux,Automobile,42,167752.2
CTR0007623,CLI004679,PROD007,AG014,78047.15,0.0,8.51,24,3548.04,2021-12-24,2023-12-14,En cours,Consommation,24,85152.96
CTR0007624,CLI006516,PROD002,AG009,143708.52,28741.7,10.67,60,3100.97,2019-11-16,2024-10-20,Soldé,Automobile,60,186058.2
CTR0007625,CLI006282,PROD005,AG003,25276.65,3791.5,8.61,42,699.19,2018-09-22,2022-03-05,Soldé,Automobile,42,29365.98
CTR0007626,CLI004357,PROD008,AG018,62733.42,0.0,7.28,42,1696.52,2023-01-14,2026-06-27,En cours,Consommation,42,71253.84
CTR0007627,CLI009492,PROD005,AG014,22988.08,3448.21,10.09,18,1381.55,2022-06-19,2023-12-11,En cours,Automobile,18,24867.9
CTR0007628,CLI000344,PROD005,AG008,18970.06,2845.51,11.63,12,1682.19,2019-09-26,2020-09-20,Soldé,Automobile,12,20186.28
CTR0007629,CLI007842,PROD008,AG014,46573.01,0.0,7.15,36,1441.24,2019-04-14,2022-03-29,En contentieux,Consommation,36,51884.64
CTR0007630,CLI004037,PROD002,AG004,97291.97,19458.39,9.48,30,3655.27,2017-11-07,2020-04-25,En cours,Automobile,30,109658.1
CTR0007631,CLI000074,PROD008,AG017,24948.27,0.0,8.62,54,559.03,2015-09-10,2020-02-16,En contentieux,Consommation,54,30187.62
CTR0007632,CLI008765,PROD004,AG001,15492.42,1549.24,8.24,24,702.38,2021-11-12,2023-11-02,En cours,Équipement,24,16857.12
CTR0007633,CLI001219,PROD005,AG008,33014.43,4952.16,11.45,24,1545.64,2015-09-29,2017-09-18,Restructuré,Automobile,24,37095.36
CTR0007634,CLI009782,PROD002,AG013,171038.17,34207.63,8.42,24,7768.4,2022-07-14,2024-07-03,Soldé,Automobile,24,186441.6
CTR0007635,CLI004895,PROD003,AG015,129244.06,0.0,13.04,30,5071.61,2019-04-26,2021-10-12,Soldé,Consommation,30,152148.3
CTR0007636,CLI008152,PROD002,AG021,104961.87,20992.37,9.75,18,6291.63,2015-02-05,2016-07-29,En cours,Automobile,18,113249.34
CTR0007637,CLI005610,PROD001,AG014,122839.56,12283.96,6.62,30,4454.08,2018-10-24,2021-04-11,Soldé,Automobile,30,133622.4
CTR0007638,CLI003372,PROD002,AG004,169969.98,33994.0,9.95,54,3917.49,2019-08-20,2024-01-26,En retard,Automobile,54,211544.46
CTR0007639,CLI007462,PROD008,AG006,102894.59,0.0,9.05,36,3274.42,2018-06-13,2021-05-28,En retard,Consommation,36,117879.12
CTR0007640,CLI002673,PROD007,AG008,50511.76,0.0,8.87,12,4414.28,2020-03-25,2021-03-20,Soldé,Consommation,12,52971.36
CTR0007641,CLI002884,PROD006,AG016,78533.18,0.0,12.45,36,2625.34,2022-12-30,2025-12-14,En retard,Restructuration,36,94512.24
CTR0007642,CLI003101,PROD004,AG002,65110.3,6511.03,10.74,24,3026.8,2018-09-29,2020-09-18,En cours,Équipement,24,72643.2
CTR0007643,CLI002840,PROD001,AG004,273941.85,27394.19,7.22,36,8486.11,2018-01-26,2021-01-10,Soldé,Automobile,36,305499.96
CTR0007644,CLI001001,PROD006,AG020,192499.56,0.0,12.8,42,5710.39,2019-10-24,2023-04-06,En contentieux,Restructuration,42,239836.38
CTR0007645,CLI002599,PROD007,AG012,68837.65,0.0,9.46,18,4117.09,2017-02-21,2018-08-15,En cours,Consommation,18,74107.62
CTR0007646,CLI004807,PROD003,AG001,93534.93,0.0,9.33,42,2618.96,2017-10-09,2021-03-22,En cours,Consommation,42,109996.32
CTR0007647,CLI008825,PROD004,AG020,42041.48,4204.15,11.77,42,1226.11,2016-06-12,2019-11-24,En cours,Équipement,42,51496.62
CTR0007648,CLI006186,PROD003,AG008,144048.18,0.0,10.21,36,4662.24,2017-06-08,2020-05-23,Soldé,Consommation,36,167840.64
CTR0007649,CLI002984,PROD004,AG010,47237.8,4723.78,11.27,30,1814.15,2018-04-23,2020-10-09,Soldé,Équipement,30,54424.5
CTR0007650,CLI002465,PROD006,AG002,152472.78,0.0,13.65,30,6027.42,2017-02-27,2019-08-16,Soldé,Restructuration,30,180822.6
CTR0007651,CLI007151,PROD008,AG008,92432.56,0.0,7.61,12,8023.91,2015-09-09,2016-09-03,En cours,Consommation,12,96286.92
CTR0007652,CLI004535,PROD007,AG010,34105.18,0.0,8.61,12,2976.38,2019-04-20,2020-04-14,En cours,Consommation,12,35716.56
CTR0007653,CLI008491,PROD008,AG003,23488.58,0.0,6.87,42,630.77,2023-01-19,2026-07-02,En cours,Consommation,42,26492.34
CTR0007654,CLI004393,PROD002,AG014,182325.03,36465.01,7.15,54,3958.61,2022-10-17,2027-03-25,En cours,Automobile,54,213764.94
CTR0007655,CLI003796,PROD002,AG016,196372.85,39274.57,8.64,48,4853.25,2022-10-05,2026-09-14,Soldé,Automobile,48,232956.0
CTR0007656,CLI009032,PROD008,AG021,69371.15,0.0,6.77,12,5995.11,2017-03-16,2018-03-11,En cours,Consommation,12,71941.32
CTR0007657,CLI008294,PROD003,AG005,93166.74,0.0,12.72,6,16108.93,2016-07-29,2017-01-25,Soldé,Consommation,6,96653.58
CTR0007658,CLI002593,PROD003,AG017,37532.42,0.0,11.57,48,980.47,2016-12-08,2020-11-17,En cours,Consommation,48,47062.56
CTR0007659,CLI003758,PROD005,AG013,20661.09,3099.16,8.67,42,572.1,2016-06-10,2019-11-22,En cours,Automobile,42,24028.2
CTR0007660,CLI009346,PROD003,AG016,46810.9,0.0,11.65,12,4151.43,2016-03-25,2017-03-20,En retard,Consommation,12,49817.16
CTR0007661,CLI004567,PROD008,AG018,57148.64,0.0,6.51,12,4931.99,2016-12-04,2017-11-29,Soldé,Consommation,12,59183.88
CTR0007662,CLI009816,PROD002,AG004,32842.05,6568.41,9.96,24,1514.89,2021-08-08,2023-07-29,En cours,Automobile,24,36357.36
CTR0007663,CLI000611,PROD001,AG021,236285.71,23628.57,6.35,60,4606.62,2018-12-16,2023-11-20,En cours,Automobile,60,276397.2
CTR0007664,CLI004941,PROD003,AG003,66294.57,0.0,9.44,48,1663.63,2016-03-12,2020-02-20,En cours,Consommation,48,79854.24
CTR0007665,CLI006955,PROD006,AG003,21386.73,0.0,11.85,30,827.18,2015-11-12,2018-04-30,Soldé,Restructuration,30,24815.4
CTR0007666,CLI008979,PROD006,AG016,110039.0,0.0,10.92,48,2839.74,2016-06-23,2020-06-02,Soldé,Restructuration,48,136307.52
CTR0007667,CLI003429,PROD002,AG021,119574.19,23914.84,7.88,60,2417.67,2022-08-06,2027-07-11,En retard,Automobile,60,145060.2
CTR0007668,CLI007907,PROD007,AG019,71668.11,0.0,9.13,18,4275.52,2021-06-16,2022-12-08,En cours,Consommation,18,76959.36
CTR0007669,CLI007884,PROD006,AG004,87291.15,0.0,10.7,90,1414.67,2017-02-05,2024-06-28,Soldé,Restructuration,90,127320.3
CTR0007670,CLI001785,PROD002,AG001,67781.58,13556.32,10.96,12,5989.38,2021-04-17,2022-04-12,En cours,Automobile,12,71872.56
CTR0007671,CLI001703,PROD008,AG008,38421.99,0.0,7.97,42,1051.34,2018-09-02,2022-02-13,Soldé,Consommation,42,44156.28
CTR0007672,CLI001681,PROD002,AG009,38838.76,7767.75,9.97,30,1468.01,2015-09-09,2018-02-25,En contentieux,Automobile,30,44040.3
CTR0007673,CLI008584,PROD004,AG002,95528.86,9552.89,10.69,36,3113.49,2019-10-23,2022-10-07,En cours,Équipement,36,112085.64
CTR0007674,CLI007309,PROD005,AG017,52005.33,7800.8,10.07,12,4573.79,2020-04-27,2021-04-22,Soldé,Automobile,12,54885.48
CTR0007675,CLI008113,PROD003,AG007,39628.12,0.0,11.83,54,949.97,2020-12-22,2025-05-30,Restructuré,Consommation,54,51298.38
CTR0007676,CLI000934,PROD006,AG008,258118.89,0.0,14.24,42,7839.54,2021-09-19,2025-03-02,En cours,Restructuration,42,329260.68
CTR0007677,CLI008813,PROD004,AG002,23111.64,2311.16,9.31,48,578.54,2015-10-29,2019-10-08,En cours,Équipement,48,27769.92
CTR0007678,CLI000949,PROD008,AG016,40992.94,0.0,9.31,18,2448.91,2022-06-19,2023-12-11,Restructuré,Consommation,18,44080.38
CTR0007679,CLI008708,PROD003,AG007,28612.55,0.0,13.96,30,1135.32,2016-01-06,2018-06-24,En cours,Consommation,30,34059.6
CTR0007680,CLI009523,PROD003,AG018,76389.79,0.0,12.78,54,1867.49,2020-08-19,2025-01-25,En cours,Consommation,54,100844.46
CTR0007681,CLI003698,PROD007,AG016,25251.09,0.0,8.19,36,793.49,2017-10-26,2020-10-10,En cours,Consommation,36,28565.64
CTR0007682,CLI001107,PROD004,AG005,48055.1,4805.51,10.51,12,4236.21,2021-04-22,2022-04-17,En retard,Équipement,12,50834.52
CTR0007683,CLI000489,PROD003,AG003,42172.46,0.0,10.84,18,2549.1,2020-05-18,2021-11-09,En cours,Consommation,18,45883.8
CTR0007684,CLI002130,PROD001,AG021,410771.98,41077.2,7.38,18,24177.12,2022-08-21,2024-02-12,Soldé,Automobile,18,435188.16
CTR0007685,CLI005495,PROD001,AG012,181496.05,18149.6,6.02,42,4803.35,2022-12-29,2026-06-11,En cours,Automobile,42,201740.7
CTR0007686,CLI004292,PROD008,AG015,51693.31,0.0,8.65,36,1635.43,2023-01-29,2026-01-13,En cours,Consommation,36,58875.48
CTR0007687,CLI004799,PROD005,AG019,28542.27,4281.34,11.7,24,1339.59,2021-07-15,2023-07-05,En cours,Automobile,24,32150.16
CTR0007688,CLI002036,PROD001,AG004,335844.6,33584.46,6.87,66,6124.69,2021-01-09,2026-06-12,Soldé,Automobile,66,404229.54
CTR0007689,CLI004867,PROD005,AG018,26281.77,3942.27,10.28,42,747.71,2015-01-16,2018-06-29,En cours,Automobile,42,31403.82
CTR0007690,CLI009801,PROD001,AG015,450082.94,45008.29,6.83,12,38908.95,2019-09-21,2020-09-15,En cours,Automobile,12,466907.4
CTR0007691,CLI009711,PROD003,AG016,45971.18,0.0,11.0,60,999.52,2018-11-29,2023-11-03,Soldé,Consommation,60,59971.2
CTR0007692,CLI008588,PROD005,AG018,13606.29,2040.94,9.49,42,382.0,2021-07-28,2025-01-08,En cours,Automobile,42,16044.0
CTR0007693,CLI007394,PROD002,AG003,114789.54,22957.91,7.05,36,3546.99,2018-10-27,2021-10-11,En cours,Automobile,36,127691.64
CTR0007694,CLI003569,PROD008,AG004,102638.09,0.0,8.43,24,4662.2,2019-10-16,2021-10-05,En cours,Consommation,24,111892.8
CTR0007695,CLI009065,PROD007,AG009,18100.34,0.0,7.69,12,1571.93,2021-09-16,2022-09-11,En contentieux,Consommation,12,18863.16
CTR0007696,CLI001559,PROD002,AG003,145347.69,29069.54,7.44,48,3510.28,2018-11-27,2022-11-06,En cours,Automobile,48,168493.44
CTR0007697,CLI004058,PROD001,AG015,282588.77,28258.88,5.91,72,4671.32,2018-08-24,2024-07-23,En cours,Automobile,72,336335.04
CTR0007698,CLI009436,PROD001,AG009,322688.44,32268.84,6.02,84,4717.11,2022-02-08,2029-01-02,En cours,Automobile,84,396237.24
CTR0007699,CLI001731,PROD006,AG001,295272.32,0.0,14.01,42,8934.4,2022-10-12,2026-03-25,Soldé,Restructuration,42,375244.8
CTR0007700,CLI009591,PROD003,AG010,28182.22,0.0,13.27,42,842.49,2019-04-09,2022-09-20,En cours,Consommation,42,35384.58
CTR0007701,CLI003540,PROD002,AG015,151923.48,30384.7,9.51,12,13321.89,2016-05-30,2017-05-25,En retard,Automobile,12,159862.68
CTR0007702,CLI009228,PROD006,AG012,291712.49,0.0,11.13,24,13613.7,2020-06-18,2022-06-08,Soldé,Restructuration,24,326728.8
CTR0007703,CLI005170,PROD005,AG021,34050.03,5107.5,9.88,36,1096.78,2021-08-17,2024-08-01,Soldé,Automobile,36,39484.08
CTR0007704,CLI003072,PROD008,AG003,59315.79,0.0,9.36,48,1486.24,2019-04-09,2023-03-19,En retard,Consommation,48,71339.52
CTR0007705,CLI001220,PROD006,AG016,23475.17,0.0,10.69,54,549.54,2020-12-09,2025-05-17,En cours,Restructuration,54,29675.16
CTR0007706,CLI001769,PROD001,AG005,403943.73,40394.37,7.53,48,9772.57,2021-06-03,2025-05-13,En cours,Automobile,48,469083.36
CTR0007707,CLI009214,PROD008,AG004,62936.07,0.0,9.33,54,1431.68,2021-06-28,2025-12-04,Soldé,Consommation,54,77310.72
CTR0007708,CLI001032,PROD008,AG015,34513.84,0.0,7.87,18,2039.11,2017-05-12,2018-11-03,En retard,Consommation,18,36703.98
CTR0007709,CLI009622,PROD003,AG010,71008.37,0.0,12.56,6,12272.04,2021-08-29,2022-02-25,En cours,Consommation,6,73632.24
CTR0007710,CLI004518,PROD008,AG011,44238.11,0.0,8.89,54,996.98,2020-10-02,2025-03-10,En cours,Consommation,54,53836.92
CTR0007711,CLI002643,PROD005,AG009,68772.25,10315.84,10.35,24,3184.61,2015-04-24,2017-04-13,En contentieux,Automobile,24,76430.64
CTR0007712,CLI004367,PROD005,AG013,71555.62,10733.34,10.52,36,2326.41,2021-11-26,2024-11-10,Soldé,Automobile,36,83750.76
CTR0007713,CLI004250,PROD007,AG005,67273.74,0.0,8.29,24,3051.51,2022-04-13,2024-04-02,En cours,Consommation,24,73236.24
CTR0007714,CLI008946,PROD007,AG008,67284.15,0.0,8.22,12,5859.79,2015-09-03,2016-08-28,En cours,Consommation,12,70317.48
CTR0007715,CLI007266,PROD004,AG002,16602.69,1660.27,10.98,42,477.9,2017-08-12,2021-01-23,En cours,Équipement,42,20071.8
CTR0007716,CLI008334,PROD007,AG004,76976.88,0.0,8.85,24,3511.37,2021-03-28,2023-03-18,Soldé,Consommation,24,84272.88
CTR0007717,CLI000939,PROD005,AG004,27483.65,4122.55,11.25,48,713.67,2016-04-08,2020-03-18,Soldé,Automobile,48,34256.16
CTR0007718,CLI001284,PROD004,AG018,63519.75,6351.98,8.0,48,1550.7,2015-09-17,2019-08-27,En contentieux,Équipement,48,74433.6
CTR0007719,CLI006760,PROD001,AG017,92144.38,9214.44,7.17,48,2213.79,2020-02-29,2024-02-08,Soldé,Automobile,48,106261.92
CTR0007720,CLI008855,PROD004,AG001,96914.84,9691.48,11.97,30,3753.9,2017-11-16,2020-05-04,En cours,Équipement,30,112617.0
CTR0007721,CLI008101,PROD005,AG010,16895.56,2534.33,11.72,42,492.34,2019-01-03,2022-06-16,En cours,Automobile,42,20678.28
CTR0007722,CLI001985,PROD003,AG021,129716.46,0.0,12.44,54,3149.04,2022-07-15,2026-12-21,Soldé,Consommation,54,170048.16
